X,Y,ObjectId,AQSID,CountryCode,DataSource,EPARegion,Elevation,GMTOffset,Latitude,LocalTimeString,Longitude,OZONE,OZONEPM_AQI,OZONEPM_AQI_LABEL,OZONEPM_AQI_SORT,OZONE_AQI,OZONE_AQI_LABEL,OZONE_AQI_SORT,OZONE_Measured,OZONE_Unit,PM10,PM10_AQI,PM10_AQI_LABEL,PM10_AQI_SORT,PM10_Measured,PM10_Unit,PM25,PM25_AQI,PM25_AQI_LABEL,PM25_AQI_SORT,PM25_Measured,PM25_Unit,PM_AQI,PM_AQI_LABEL,PM_AQI_SORT,ReportingArea_PipeDelimited,SiteName,StateName,Status
15642371.8358,4322563.0033,277720064,008402010,,Japan Ministry of Environment,,0,9,36.1593,Fri 08/18/2023 04:00 PM JST,140.517817,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 008402010,,Active
15534435.3444,4228684.4124,277720065,014112020,,Japan Ministry of Environment,,0,9,35.475467,Fri 08/18/2023 04:00 PM JST,139.548207,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 014112020,,Active
15457107.4827,4178906.9939,277720066,022203010,,Japan Ministry of Environment,,0,9,35.110494,Fri 08/18/2023 04:00 PM JST,138.853559,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 022203010,,Active
14995264.4001,4134726.0139,277720067,028201040,,Japan Ministry of Environment,,0,9,34.785179,Fri 08/18/2023 04:00 PM JST,134.704752,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 028201040,,Active
-13329551.6749,4398150.2835,277720068,060190007,US,San Joaquin Valley Unified APCD,R9,0,-8,36.7056,Fri 08/18/2023 12:00 AM PDT,-119.7414,,54,54,54,44,44,44,1,,,54.0,54,54,1,,,,ND,-999,0,,54,54,54,Fresno,Fresno - Drummond Street,CA,Active
-13555752.8802,4655217.4657,277720069,061130004,US,California Air Resources Board,R9,0,-8,38.53455,Fri 08/18/2023 12:00 AM PDT,-121.7734,,21,21,21,21,21,21,1,,,,ND,-999,0,,,10,10,10,1,,10,10,10,Davis,Davis - UCD Campus,CA,Active
-9590018.0619,5276695.0074,277720070,260050003,US,"Michigan Department of Environment, Great Lakes, and Energy",R5,390.4,-5,42.767799,Fri 08/18/2023 03:00 AM EDT,-86.148598,,55,55,55,19,19,19,1,,,,ND,-999,0,,,55,55,55,1,,55,55,55,Grand Rapids,HOLLAND,MI,Active
-9947198.0027,5327327.2419,277720071,550250041,US,Wisconsin Dept. of Natural Resources,R5,0,-6,43.1008,Fri 08/18/2023 02:00 AM CDT,-89.3572,27,49,49,49,26,26,26,1,PPB,,,ND,-999,0,,13.1,49,49,49,1,UG/M3,49,49,49,"Dane, Columbia, and Sauk Counties",MADISON EAST,WI,Active
-10831631.3571,4229003.3264,277720072,401090096,US,Oklahoma Department of Environmental Quality,R6,0,-6,35.4778,Fri 08/18/2023 02:00 AM CDT,-97.3022,36,32,32,32,32,32,32,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Oklahoma City,Choctaw,OK,Active
-9765379.8784,5148045.9166,277720073,170310057,US,Illinois EPA,R5,0,-6,41.9136,Fri 08/18/2023 02:00 AM CDT,-87.7239,,33,33,33,,ND,-999,0,,,,ND,-999,0,,8.2,33,33,33,1,UG/M3,33,33,33,Chicago,CHI_SP,IL,Active
15737228.2871,5328215.6718,277720074,001103520,,Japan Ministry of Environment,,0,9,43.106627,Fri 08/18/2023 04:00 PM JST,141.369927,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 001103520,,Active
15750722.4358,4940246.4084,277720075,002203510,,Japan Ministry of Environment,,0,9,40.509407,Fri 08/18/2023 04:00 PM JST,141.491147,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 002203510,,Active
14988126.2604,4023803.5047,277720076,036361010,,Japan Ministry of Environment,,0,9,33.962766,Fri 08/18/2023 04:00 PM JST,134.640629,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 036361010,,Active
1051341.3461,43437.2010999992,277720077,266GAB010001,GB,U.S. Department of State Gabon - Libreville,DSGB,0,1,0.3902,Fri 08/18/2023 08:00 AM WAT,9.44436,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Libreville,Libreville,,Active
-12192872.8072,5094764.6638,277720078,840560370023,US,Wyoming Department of Environmental Quality,R8,1860.2,-7,41.55643,Fri 08/18/2023 01:00 AM MDT,-109.53044,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,Green River,James Town Mobile,WY,Inactive
-10669605.8382,5917803.5789,277720079,270052013,US,Minnesota Pollution Control Agency,R5,0,-6,46.8511,Fri 08/18/2023 02:00 AM CDT,-95.8467,9,85,85,85,11,11,11,1,PPB,,,ND,-999,0,,25.2,85,85,85,1,UG/M3,85,85,85,West Central Minnesota|Northwestern Minnesota,Detroit Lakes,MN,Active
-9141367.3408,4765886.4486,277720080,390090004,US,Ohio EPA-DAPC,R5,279.1,-5,39.308,Fri 08/18/2023 03:00 AM EDT,-82.1183,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Athens Supersite,OH,Inactive
-9089992.5053,5082180.4383,277720081,390350045,US,Ohio EPA-DAPC,R5,0,-5,41.471782,Fri 08/18/2023 03:00 AM EDT,-81.656792,,40,40,40,,ND,-999,0,,16.0,22.0,22,22,1,UG/M3,7.7,40,40,40,1,UG/M3,40,40,40,,Cleveland Fire St13,OH,Active
-9061963.148,4181752.2477,277720082,450210003,US,National Park Service,USEPA,340.1,-7,35.1314,Fri 08/18/2023 03:00 AM EDT,-81.405,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Kings Mountain NMP - Brown's Mountain,SC,Inactive
-13244208.3646,6134699.4797,277720083,TT1010002,US,Confederated Tribes of Colville Reservation,R10,0,-8,48.1671,Fri 08/18/2023 12:00 AM PDT,-118.974748,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Nespelem,Nespelem,,Active
11167083.9597,1540449.4414,277720084,TPCD0014T,,Thailand Pollution Control Department,,0,7,13.705488,Fri 08/18/2023 02:00 PM +07,100.315622,,68,68,68,,ND,-999,1,,,,ND,-999,1,,,68,68,68,1,,68,68,68,,Highway District,,Active
-9030628.8264,5002228.1444,277720085,391514005,US,Ohio EPA-DAPC,R5,0,-5,40.931398,Fri 08/18/2023 03:00 AM EDT,-81.123519,27,28,28,28,28,28,28,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Canton and Massillon,Alliance,OH,Active
-13648089.8374,5700049.2668,277720086,410510080,US,Oregon Dept. of Environmental Quality,R10,75,-8,45.496641,Fri 08/18/2023 12:00 AM PDT,-122.602877,12,18,18,18,14,14,14,1,PPB,,,ND,-999,0,,3.5,18,18,18,1,UG/M3,18,18,18,Portland,Portland - SE Lafayette,OR,Active
-12822958.9362,7051733.3276,277720087,CC0091301,CA,Alberta Environmental Monitoring and Reporting Agency (AEMERA),CA,0,-7,53.37,Fri 08/18/2023 01:00 AM MDT,-115.1906,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,,Tomahawk,CC,Active
-12861664.7231,3892423.74,277720088,060250007,US,Imperial County Air Pollution Control District,R9,0,-8,32.978298,Fri 08/18/2023 12:00 AM PDT,-115.5383,,37,37,37,,ND,-999,0,,47.0,37.0,37,37,1,UG/M3,3.6,19,19,19,1,UG/M3,37,37,37,Imperial Valley|Brawley,Brawley - 220 Main Street,CA,Active
-13703519.1515,5977000.9581,277720089,530450007,US,Washington Department of Ecology,R10,7,-8,47.213551,Fri 08/18/2023 12:00 AM PDT,-123.100807,,19,19,19,,ND,-999,0,,,,ND,-999,0,,,19,19,19,1,,19,19,19,Shelton,Shelton-W Franklin,WA,Active
-10686553.1175,4318102.8967,277720090,401430235,US,Oklahoma Department of Environmental Quality,R6,0,-6,36.126945,Fri 08/18/2023 02:00 AM CDT,-95.99894,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Tulsa,Tulsa 0235,OK,Active
14569012.9416,4004947.2492,277720091,040107040,,Japan Ministry of Environment,,0,9,33.822159,Fri 08/18/2023 04:00 PM JST,130.87567,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 040107040,,Active
15058930.9112,4051050.78,277720092,030202180,,Japan Ministry of Environment,,0,9,34.165533,Fri 08/18/2023 04:00 PM JST,135.276678,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 030202180,,Active
-13082911.7658,4037951.7432,277720093,060710026,US,South Coast AQMD,R9,0,-8,34.068114,Fri 08/18/2023 12:00 AM PDT,-117.525796,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Ontario Near Road,CA,Active
15583623.3085,4361540.0342,277720094,009209510,,Japan Ministry of Environment,,0,9,36.441483,Fri 08/18/2023 04:00 PM JST,139.99007,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 009209510,,Active
15600292.957,4255028.4295,277720095,012201040,,Japan Ministry of Environment,,0,9,35.667957,Fri 08/18/2023 04:00 PM JST,140.139816,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 012201040,,Active
15525312.7121,4266716.9167,277720096,013213510,,Japan Ministry of Environment,,0,9,35.753214,Fri 08/18/2023 04:00 PM JST,139.466257,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 013213510,,Active
15069038.6096,4129082.0151,277720097,028204030,,Japan Ministry of Environment,,0,9,34.743528,Fri 08/18/2023 04:00 PM JST,135.367477,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 028204030,,Active
14968951.812,4137172.6634,277720098,028208010,,Japan Ministry of Environment,,0,9,34.803228,Fri 08/18/2023 04:00 PM JST,134.468382,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 028208010,,Active
-8021771.5622,5829135.5318,277720099,000055201,CA,Canada-Quebec1,CA,97.6,-5,46.3036,Fri 08/18/2023 03:00 AM EDT,-72.0608,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Lemieux,CC,Inactive
-13452136.6981,4213784.2293,277720100,060793001,US,San Luis Obispo County APCD,R9,0,-8,35.36639,Fri 08/18/2023 12:00 AM PDT,-120.8426,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Morro Bay,Morro Bay,CA,Inactive
-9247772.744,4243960.7206,277720101,370870036,US,North Carolina DEQ - Division of Air Quality,R4,1550.9,-5,35.587144,Fri 08/18/2023 03:00 AM EDT,-83.074156,44,43,43,43,43,43,43,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Knoxville|Great Smoky Mtns. Natl. Park - TN|Haywood County,PURCHASE,NC,Active
-9120747.8542,4296817.0287,277720102,370110002,US,North Carolina DEQ - Division of Air Quality,R4,640.2,-5,35.972347,Fri 08/18/2023 03:00 AM EDT,-81.933072,17,9,9,9,9,9,9,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Avery County,Linville Falls,NC,Active
-10850777.9755,4063349.9383,277720103,400190297,US,Oklahoma Department of Environmental Quality,R6,293.1,-6,34.256901,Fri 08/18/2023 02:00 AM CDT,-97.474197,50,49,49,49,49,49,49,1,PPB,27.0,26.0,26,26,1,UG/M3,8.4,37,37,37,1,UG/M3,37,37,37,,Healdton,OK,Active
-10668303.4002,5536469.7082,277720104,270834210,US,Minnesota Pollution Control Agency,R5,0,-6,44.4572,Fri 08/18/2023 02:00 AM CDT,-95.835,17,94,94,94,12,12,12,1,PPB,,,ND,-999,0,,31.2,94,94,94,1,UG/M3,94,94,94,Southwestern Minnesota|South Central Minnesota,Marshall,MN,Active
-8623837.4621,4521791.0055,277720105,840517600025,US,Virginia Dept. of Environmental Quality,R3,54.9,-5,37.59088,Fri 08/18/2023 03:00 AM EDT,-77.46925,,26,26,26,,ND,-999,0,,,,ND,-999,0,,,26,26,26,1,,26,26,26,Richmond,Richmond City Near Road,VA,Active
15590523.4472,4225003.5592,277720106,012219140,,Japan Ministry of Environment,,0,9,35.448535,Fri 08/18/2023 04:00 PM JST,140.052055,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 012219140,,Active
15376060.1029,4376496.7179,277720107,020216510,,Japan Ministry of Environment,,0,9,36.549494,Fri 08/18/2023 04:00 PM JST,138.125498,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 020216510,,Active
15210030.422,4159114.2543,277720108,024202510,,Japan Ministry of Environment,,0,9,34.964915,Fri 08/18/2023 04:00 PM JST,136.634028,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 024202510,,Active
15024793.2308,4116295.135,277720109,028203510,,Japan Ministry of Environment,,0,9,34.649087,Fri 08/18/2023 04:00 PM JST,134.970014,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 028203510,,Active
14914225.7032,4100781.2014,277720110,033204070,,Japan Ministry of Environment,,0,9,34.53436,Fri 08/18/2023 04:00 PM JST,133.976769,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 033204070,,Active
14916297.6929,4090726.9086,277720111,037364010,,Japan Ministry of Environment,,0,9,34.459923,Fri 08/18/2023 04:00 PM JST,133.995382,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 037364010,,Active
-12440465.2771,3962914.8752,277720112,040137021,US,Salt River Pima-Maricopa Indian Community,R9,394.7,-7,33.5079,Fri 08/18/2023 12:00 AM MST,-111.754601,50,47,47,47,47,47,47,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Salt River Pima-Maricopa Indian Community,Red Mountain,AZ,Active
-13148690.8982,4411655.1797,277720113,060271028,US,Quality Review and Exchange System for Tribes (QREST),R8,1158.7,-8,36.8028,Fri 08/18/2023 12:00 AM PDT,-118.1167,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,,Fort Independence Met1-CA,CA,Active
-10935503.5739,3599106.7391,277720114,480535009,US,Texas Commission on Environmental Quality,R6,396.5,-6,30.7406,Fri 08/18/2023 02:00 AM CDT,-98.2353,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Burnet KBMQ C5009,TX,Active
-12284446.224,5308928.1383,277720115,560350097,US,Wyoming Department of Environmental Quality,R8,2477.8,-7,42.98,Fri 08/18/2023 01:00 AM MDT,-110.353058,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,,Wyoming Range,WY,Inactive
15669942.3341,4587660.4003,277720116,004323010,,Japan Ministry of Environment,,0,9,38.058268,Fri 08/18/2023 04:00 PM JST,140.765487,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 004323010,,Active
15551315.7206,4273653.6372,277720117,011203030,,Japan Ministry of Environment,,0,9,35.803768,Fri 08/18/2023 04:00 PM JST,139.699846,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 011203030,,Active
-9768563.8385,5139328.8195,277720118,170314002,US,Illinois EPA,R5,0,-6,41.855301,Fri 08/18/2023 02:00 AM CDT,-87.752502,9,13,13,13,13,13,13,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Chicago|South and West Suburbs (Chicago),CICERO,IL,Active
-9294965.9742,4240629.0259,277720119,471550102,US,National Park Service,USEPA,1243.5,-5,35.562801,Fri 08/18/2023 03:00 AM EDT,-83.4981,,43,43,43,43,43,43,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Great Smoky Mtns. Natl. Park - TN,Clingmans Dome - GSMNP,TN,Active
-11845860.6773,3733935.334,277720120,481410047,US,Texas Commission on Environmental Quality,R6,1151.4,-7,31.775942,Fri 08/18/2023 01:00 AM MDT,-106.413177,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,El Paso Womble C123,TX,Active
-10461716.6892,3489957.4765,277720121,482450019,US,Texas Commission on Environmental Quality,R6,3.1,-6,29.8942,Fri 08/18/2023 02:00 AM CDT,-93.9792,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,City Service Center C131,TX,Active
-13552068.539,5906904.6238,277720122,530530012,US,Washington Department of Ecology,R10,1615.9,-8,46.7841,Fri 08/18/2023 12:00 AM PDT,-121.740303,,34,34,34,34,34,34,1,,,,ND,-999,0,,,10,10,10,1,,10,10,10,Cascade foothills of east King-Pierce counties|Mt. Rainier,Mt Rainier- Jackson  Visitor Ctr,WA,Active
-12620079.1642,7084863.5514,277720123,CC0090121,CA,Alberta Environmental Monitoring and Reporting Agency (AEMERA),CA,0,-7,53.5472,Fri 08/18/2023 01:00 AM MDT,-113.3681,,91,91,91,29,29,29,1,,,,ND,-999,0,,,91,91,91,1,,91,91,91,,Edmonton East,CC,Active
-8141810.7087,5006593.0847,277720124,840361030044,US,New York Dept. of Environmental Conservation,R2,0,-5,40.961015,Fri 08/18/2023 03:00 AM EDT,-73.13913,21,27,27,27,27,27,27,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Long Island,Flax Pond,NY,Active
15616557.7365,4223068.5031,277720125,012210010,,Japan Ministry of Environment,,0,9,35.434373,Fri 08/18/2023 04:00 PM JST,140.285925,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 012210010,,Active
15831089.2082,3135452.6774,277720126,013421950,,Japan Ministry of Environment,,0,9,27.095855,Fri 08/18/2023 04:00 PM JST,142.213094,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 013421950,,Active
15549276.5702,4232520.0597,277720127,014101010,,Japan Ministry of Environment,,0,9,35.503522,Fri 08/18/2023 04:00 PM JST,139.681528,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 014101010,,Active
15226098.7226,4424170.4113,277720128,017207010,,Japan Ministry of Environment,,0,9,36.892767,Fri 08/18/2023 04:00 PM JST,136.778372,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 017207010,,Active
15068976.8273,4125959.3974,277720129,028204560,,Japan Ministry of Environment,,0,9,34.720475,Fri 08/18/2023 04:00 PM JST,135.366922,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 028204560,,Active
14657294.3072,3844579.9386,277720130,045203020,,Japan Ministry of Environment,,0,9,32.617024,Fri 08/18/2023 04:00 PM JST,131.668715,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 045203020,,Active
-10601511.7057,3498653.3833,277720131,482010560,US,Texas Commission on Environmental Quality,R6,12.2,-6,29.9619,Fri 08/18/2023 02:00 AM CDT,-95.235,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Atascocita C560,TX,Inactive
-11096516.0854,3817290.2025,277720132,484415015,US,Texas Commission on Environmental Quality,R6,530.7,-6,32.4103,Fri 08/18/2023 02:00 AM CDT,-99.6817,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Abilene KABI C5015,TX,Active
-10143045.7225,4530401.0235,277720133,290930034,US,Missouri Department of Natural Resources,R7,434,-6,37.652142,Fri 08/18/2023 02:00 AM CDT,-91.11653,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Buick NE,MO,Active
-13160182.7432,4002302.2118,277720134,060374006,US,South Coast AQMD,R9,3.1,-8,33.802417,Fri 08/18/2023 12:00 AM PDT,-118.219933,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,South Coastal LA,Long Beach - Hudson,CA,Inactive
-13610296.759,4550312.6878,277720135,060010012,US,San Francisco Bay Area AQMD,R9,4,-8,37.793624,Fri 08/18/2023 12:00 AM PDT,-122.263376,,25,25,25,,ND,-999,0,,,,ND,-999,0,,,25,25,25,1,,25,25,25,Oakland,Laney College,CA,Active
-9174934.0635,3221228.7942,277720136,120570112,US,Hillsborough County - Tampa ,R4,0,-5,27.779712,Fri 08/18/2023 03:00 AM EDT,-82.419835,,28,28,28,,ND,-999,0,,,,ND,-999,0,,6.3,28,28,28,1,UG/M3,28,28,28,Tampa,APOLLO BEACH,FL,Active
-13090038.1056,4086019.9257,277720137,060710012,US,Mojave Desert AQMD,R9,1270.3,-8,34.425052,Fri 08/18/2023 12:00 AM PDT,-117.589813,47,42,42,42,42,42,42,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Mojave Desert|Phelan,Phelan - Beekley Road & Phelan Road,CA,Active
-9693211.4525,4548506.3155,277720138,210590005,US,Kentucky DEP,R4,0,-6,37.7808,Fri 08/18/2023 02:00 AM CDT,-87.0756,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Owensboro,OWENPRI,KY,Inactive
-8261576.0092,5089807.6828,277720139,360715001,US,New York Dept. of Environmental Conservation,R2,0,-5,41.5231,Fri 08/18/2023 03:00 AM EDT,-74.215,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Lower Hudson Valley Region,Valley Central,NY,Inactive
-9773695.4444,5268525.4032,277720140,551010017,US,Wisconsin Dept. of Natural Resources,R5,0,-6,42.7139,Fri 08/18/2023 02:00 AM CDT,-87.7986,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,RACINE,WI,Inactive
-13621364.6994,6046031.1987,277720141,530330039,US,Washington Department of Ecology,R10,122.3,-8,47.633099,Fri 08/18/2023 12:00 AM PDT,-122.362801,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Seattle-Bellevue-Kent Valley,Seattle-Queen Anne Hill (US),WA,Inactive
-13121662.5258,5911978.2687,277720142,530750005,US,Washington Department of Ecology,R10,468.2,-8,46.8153,Fri 08/18/2023 12:00 AM PDT,-117.8739,,40,40,40,,ND,-999,0,,,,ND,-999,0,,,40,40,40,1,,40,40,40,Lacrosse,Lacrosse-Hill St,WA,Active
15548347.3864,4275712.4229,277720143,011224010,,Japan Ministry of Environment,,0,9,35.818766,Fri 08/18/2023 04:00 PM JST,139.673181,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 011224010,,Active
15626142.2333,4239550.3393,277720144,012213010,,Japan Ministry of Environment,,0,9,35.554918,Fri 08/18/2023 04:00 PM JST,140.372024,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 012213010,,Active
15383016.7919,4382772.1911,277720145,020201510,,Japan Ministry of Environment,,0,9,36.594768,Fri 08/18/2023 04:00 PM JST,138.187991,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 020201510,,Active
15093372.939,4111824.9756,277720146,027212510,,Japan Ministry of Environment,,0,9,34.616046,Fri 08/18/2023 04:00 PM JST,135.586076,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 027212510,,Active
14635344.5526,3766939.2224,277720147,045201040,,Japan Ministry of Environment,,0,9,32.027639,Fri 08/18/2023 04:00 PM JST,131.471537,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 045201040,,Active
379244.910999998,718465.911800001,277720148,566NI2010001,NI,U.S. Department of State Nigeria - Lagos,DSNI,0,1,6.440483,Fri 08/18/2023 08:00 AM WAT,3.406815,,34,34,34,,ND,-999,0,,,,ND,-999,0,,,34,34,34,1,,34,34,34,Lagos,Lagos,,Active
-13419008.0177,5941029.4921,277720149,530370002,US,Washington Department of Ecology,R10,500.2,-8,46.9936,Fri 08/18/2023 12:00 AM PDT,-120.545,,38,38,38,,ND,-999,0,,,,ND,-999,0,,,38,38,38,1,,38,38,38,Ellensburg,Ellensburg-Ruby St,WA,Active
-8675339.4246,4971246.5432,277720150,420279991,US,EPA Office of Atmospheric Protection,R3,378.2,-5,40.7208,Fri 08/18/2023 03:00 AM EDT,-77.9319,,35,35,35,35,35,35,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,State College,Penn State,PA,Active
-12002121.2937,6495925.0248,277720151,000081001,CA,Saskatchewan Environment,CA,0,-6,50.285833,Fri 08/18/2023 01:00 AM CST,-107.81689,,152,152,152,29,29,29,1,,,,ND,-999,0,,,152,152,152,1,,152,152,152,,SWIFT CURRENT,CC,Active
-10384528.0882,5575374.6106,277720152,270370480,US,Minnesota Pollution Control Agency,R5,0,-6,44.706123,Fri 08/18/2023 02:00 AM CDT,-93.285803,,77,77,77,,ND,-999,0,,,,ND,-999,0,,26.6,77,77,77,1,UG/M3,77,77,77,Southern Twin Cities Metro,Lakeville - Near Road,MN,Active
-13124926.6359,6197954.9957,277720153,530650005,US,Washington Department of Ecology,R10,488.3,-8,48.54469,Fri 08/18/2023 12:00 AM PDT,-117.903222,,45,45,45,,ND,-999,0,,,28.0,28,28,1,,,45,45,45,1,,45,45,45,Colville,Colville-E 1st St,WA,Active
15692759.8241,4619083.5119,277720154,004201210,,Japan Ministry of Environment,,0,9,38.280192,Fri 08/18/2023 04:00 PM JST,140.97046,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 004201210,,Active
-11861926.6402,3736535.95,277720155,350130017,US,New Mexico Air Quality Bureau,R6,1146.8,-7,31.7958,Fri 08/18/2023 01:00 AM MDT,-106.5575,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,Dona Ana County,Sunland Park,NM,Inactive
-8294938.4606,5181643.6182,277720156,361111005,US,New York Dept. of Environmental Conservation,R2,0,-5,42.1378,Fri 08/18/2023 03:00 AM EDT,-74.5147,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Belleayre Mountain,Belleayre Mtn,NY,Inactive
-10944064.0428,3450636.2529,277720157,480290053,US,Texas Commission on Environmental Quality,R6,225.7,-6,29.5875,Fri 08/18/2023 02:00 AM CDT,-98.3122,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,San Antonio,Selma C301,TX,Inactive
